Timestamp_UTC,Latitude_ddeg,Longitude_ddeg,Elevation_m,Battery_Voltage_volts,Train_Box_Temperature_degC,Train_Top_Temperature_degC,Train_Top_Relative_Humidity_%,ES642_PM2.5_Concentration_ug/m3,ES642_Air_Flow_Rate_L/min,ES642_Internal_Air_Temperature_degC,ES642_Internal_Relative_Humidity_%,ES642_Internal_Air_Pressure_hpa,ES642_Error_Code_code,2B_Ozone_Concentration_ppbv,2B_Air_Flow_Rate_L/min,2B_Internal_Air_Temperature_degC,2B_Internal_Air_Pressure_hpa,PM2.5_Data_Flagged_binary,Ozone_Data_Flagged_binary,Time_Tuple,Date,Year,Month,Day_of_Year,Day_of_Month,Minute,Hour,Transit_ID,AQI,PM2.5_Category,Meso_West_Category
2023-06-01 08:08:30,40.542744,-112.01281,1468.0,13.64,19.0,13.09,55.9,2.0,2.0,11.28,29.0,848.8,0.0,18.3,1.83,31.7,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=8, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,8,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:09:30,40.542744,-112.01281,1467.9,13.63,18.97,13.13,56.65,3.0,2.0,11.28,29.0,848.8,0.0,16.9,1.84,31.6,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=9, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,9,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:10:30,40.542744,-112.01281,1467.9,13.66,18.95,13.13,56.85,2.0,2.0,11.28,29.0,848.8,0.0,24.3,1.84,31.6,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=10, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,10,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:11:30,40.542744,-112.01281,1467.9,13.67,18.92,12.96,56.92,2.0,2.0,11.39,29.0,848.5,0.0,24.0,1.83,31.6,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=11, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,11,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:12:30,40.542744,-112.01281,1468.0,13.67,18.87,12.85,56.41,2.0,2.0,11.39,29.0,848.9,0.0,20.8,1.83,31.6,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=12, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,12,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:13:30,40.54274,-112.01281,1468.0,13.66,18.84,12.89,56.21,2.0,2.0,11.28,29.0,848.8,0.0,24.4,1.84,31.5,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=13, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,13,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:14:30,40.54274,-112.012817,1467.8,13.67,18.82,12.96,55.9,2.0,2.0,11.28,29.0,848.7,0.0,24.2,1.84,31.5,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=14, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,14,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:15:30,40.54274,-112.012817,1467.7,13.66,18.79,13.02,55.94,2.0,2.0,11.28,29.0,848.6,0.0,22.2,1.84,31.5,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=15, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,15,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:16:30,40.54274,-112.012825,1467.6,13.67,18.77,12.85,55.9,3.0,2.0,11.39,29.0,848.7,0.0,25.4,1.83,31.4,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=16, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,16,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:17:30,40.542736,-112.012825,1467.6,13.66,18.71,12.79,55.5,2.0,2.0,11.28,29.0,848.7,0.0,24.9,1.83,31.4,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=17, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,17,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:18:30,40.542736,-112.012825,1467.7,13.67,18.71,12.96,55.12,2.0,2.0,11.39,29.0,848.7,0.0,23.6,1.84,31.4,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=18, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,18,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:19:30,40.542732,-112.012833,1467.8,13.66,18.66,12.92,54.82,3.0,2.0,11.39,29.0,848.6,0.0,25.9,1.84,31.3,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=19, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,19,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:20:30,40.542732,-112.012833,1467.9,13.66,18.64,12.99,54.96,2.0,2.0,11.39,29.0,848.9,0.0,24.6,1.84,31.3,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=20, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,20,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:21:30,40.542732,-112.01284,1468.0,13.67,18.61,12.89,54.72,3.0,2.0,11.39,29.0,848.8,0.0,28.7,1.84,31.3,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=21, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,21,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:22:30,40.542732,-112.01284,1468.0,13.66,18.58,12.85,54.99,4.0,2.0,11.39,29.0,848.6,0.0,26.1,1.83,31.2,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=22, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,22,8,TRX01,Good,< 12.00,4.00 - 6.00
2023-06-01 08:23:30,40.542732,-112.01284,1468.1,13.67,18.56,12.82,56.07,2.0,2.0,11.39,29.0,848.9,0.0,25.0,1.84,31.2,805.5,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=23, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,23,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:24:30,40.542732,-112.01284,1468.2,13.66,18.53,12.96,55.12,3.0,2.0,11.28,29.0,848.9,0.0,29.6,1.83,31.2,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=24, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,24,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:25:30,40.542732,-112.01284,1468.3,13.66,18.51,12.89,54.62,2.0,2.0,11.28,29.0,848.5,0.0,28.2,1.83,31.1,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=25, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,25,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:26:30,40.542732,-112.01284,1468.4,13.67,18.46,12.89,54.55,2.0,2.0,11.28,29.0,848.6,0.0,25.2,1.83,31.1,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=26, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,26,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:27:30,40.542732,-112.01284,1468.4,13.67,18.43,12.92,54.75,2.0,2.0,11.28,29.0,848.5,0.0,28.0,1.84,31.1,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=27, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,27,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:28:30,40.542736,-112.012848,1468.3,13.67,18.4,12.92,54.55,3.0,2.0,11.28,29.0,848.6,0.0,25.3,1.84,31.1,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=28, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,28,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:29:30,40.542736,-112.012848,1468.4,13.66,18.38,12.96,54.79,2.0,2.0,11.39,30.0,848.8,0.0,27.1,1.83,31.0,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=29, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,29,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:30:30,40.542736,-112.012848,1468.5,13.66,18.35,12.99,54.18,3.0,2.0,11.28,30.0,848.6,0.0,30.1,1.83,31.0,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=30, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,30,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:31:30,40.542736,-112.012848,1468.7,13.67,18.3,13.09,55.12,2.0,2.0,11.28,30.0,848.8,0.0,29.3,1.83,31.0,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=31, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,31,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:32:30,40.542736,-112.012856,1468.7,13.67,18.3,13.13,54.96,3.0,2.0,11.28,30.0,848.5,0.0,30.0,1.83,30.9,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=32, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,32,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:33:30,40.542736,-112.012856,1468.7,13.67,18.25,13.16,55.84,2.0,2.0,11.39,31.0,848.8,0.0,31.3,1.83,30.9,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=33, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,33,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:34:30,40.542736,-112.012856,1468.8,13.67,18.23,12.96,55.29,3.0,2.0,11.28,31.0,848.7,0.0,28.7,1.83,30.9,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=34, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,34,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:35:30,40.54274,-112.012856,1468.8,13.65,18.2,13.06,54.92,2.0,2.0,11.39,31.0,848.7,0.0,32.9,1.83,30.8,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=35, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,35,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:36:30,40.54274,-112.012856,1468.8,13.67,18.17,13.06,54.65,2.0,2.0,11.39,31.0,848.5,0.0,29.2,1.82,30.8,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=36, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,36,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:37:30,40.54274,-112.012856,1468.7,13.67,18.15,13.06,54.92,2.0,2.0,11.39,31.0,848.8,0.0,32.8,1.83,30.8,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=37, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,37,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:38:30,40.54274,-112.012856,1468.7,13.7,18.12,13.13,54.79,2.0,2.0,11.28,31.0,848.7,0.0,36.1,1.84,30.8,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=38, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,38,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:39:30,40.54274,-112.012856,1468.6,13.7,18.1,13.16,54.79,2.0,2.0,11.28,31.0,848.6,0.0,35.5,1.84,30.7,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=39, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,39,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:40:30,40.54274,-112.012848,1468.6,13.69,18.07,13.26,55.26,3.0,2.0,11.22,31.0,848.6,0.0,33.8,1.83,30.7,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=40, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,40,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:41:30,40.542744,-112.012848,1468.5,13.7,18.05,13.26,55.33,1.0,2.0,11.22,32.0,848.7,0.0,39.4,1.83,30.7,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=41, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,41,8,TRX01,Good,< 12.00,< 2.00
2023-06-01 08:42:30,40.542744,-112.012856,1468.5,13.7,18.05,13.33,55.33,2.0,2.0,11.22,32.0,848.6,0.0,39.3,1.84,30.7,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=42, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,42,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:43:30,40.542744,-112.012856,1468.5,13.7,18.02,13.36,55.33,2.0,2.0,11.22,32.0,848.4,0.0,39.6,1.83,30.6,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=43, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,43,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:44:30,40.542744,-112.012856,1468.5,13.7,17.99,13.36,55.43,2.0,2.0,11.22,32.0,848.8,0.0,35.6,1.84,30.6,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=44, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,44,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:45:30,40.542744,-112.012856,1468.7,13.69,17.97,13.5,55.43,2.0,2.0,11.22,32.0,848.5,0.0,39.0,1.83,30.6,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=45, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,45,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:46:30,40.542744,-112.012856,1468.8,13.7,17.95,13.47,55.46,2.0,2.0,11.22,32.0,848.5,0.0,38.4,1.83,30.6,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=46, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,46,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:47:30,40.542744,-112.012856,1468.9,13.7,17.95,13.57,55.36,2.0,2.0,11.22,32.0,848.7,0.0,43.6,1.84,30.5,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=47, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,47,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:48:30,40.542744,-112.012856,1468.9,13.7,17.92,13.47,55.02,3.0,2.0,11.22,32.0,848.6,0.0,40.2,1.83,30.5,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=48, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,48,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:49:30,40.542744,-112.012856,1469.0,13.7,17.89,13.57,55.7,2.0,2.0,11.22,32.0,848.5,0.0,36.2,1.83,30.5,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=49, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,49,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:50:30,40.542744,-112.012856,1469.0,13.68,17.89,13.67,55.91,2.0,2.0,11.28,32.0,848.6,0.0,38.2,1.83,30.5,805.4,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=50, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,50,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:51:30,40.542744,-112.012856,1469.1,13.7,17.87,13.71,56.01,2.0,2.0,11.28,32.0,848.4,0.0,38.2,1.83,30.5,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=51, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,51,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:52:30,40.542747,-112.012848,1469.2,13.7,17.84,13.57,55.33,2.0,2.0,11.28,32.0,848.5,0.0,37.4,1.83,30.4,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=52, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,52,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:53:30,40.542747,-112.012848,1469.1,13.7,17.82,13.47,56.14,2.0,2.0,11.28,32.0,848.4,0.0,36.6,1.84,30.4,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=53, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,53,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:54:30,40.542747,-112.012848,1469.2,13.7,17.79,13.47,56.25,2.0,2.0,11.22,32.0,848.6,0.0,36.4,1.83,30.4,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=54, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,54,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:55:30,40.542747,-112.012848,1469.1,13.69,17.79,13.57,56.35,2.0,2.0,11.22,32.0,848.3,0.0,37.5,1.83,30.4,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=55, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,55,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:56:30,40.542747,-112.012848,1469.0,13.71,17.77,13.53,56.69,2.0,2.0,11.22,31.0,848.3,0.0,35.7,1.84,30.4,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=56, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,56,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:57:30,40.542747,-112.012848,1468.8,13.7,17.74,13.4,56.82,1.0,2.0,11.28,31.0,848.5,0.0,39.5,1.83,30.3,805.3,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=57, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,57,8,TRX01,Good,< 12.00,< 2.00
2023-06-01 08:58:30,40.542751,-112.012848,1468.6,13.7,17.74,13.36,56.55,2.0,2.0,11.28,31.0,848.6,0.0,38.7,1.84,30.3,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=58, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,58,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 08:59:30,40.542751,-112.012848,1468.4,13.7,17.72,13.37,56.99,2.0,2.0,11.28,31.0,848.3,0.0,37.6,1.83,30.3,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=8, tm_min=59, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,59,8,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:00:30,40.542751,-112.012848,1468.3,13.68,17.69,13.43,56.04,2.0,2.0,11.28,31.0,848.4,0.0,37.6,1.82,30.3,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=0, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,0,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:01:30,40.542751,-112.012848,1468.1,13.7,17.69,13.47,56.35,2.0,2.0,11.22,31.0,848.3,0.0,37.5,1.83,30.3,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=1, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,1,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:02:30,40.542751,-112.012848,1468.0,13.7,17.66,13.33,56.62,2.0,2.0,11.28,31.0,848.5,0.0,38.4,1.84,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=2, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,2,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:03:30,40.542751,-112.012848,1467.8,13.7,17.64,13.33,56.96,2.0,2.0,11.28,31.0,848.2,0.0,41.2,1.83,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=3, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,3,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:04:30,40.542751,-112.012848,1467.7,13.7,17.64,13.4,57.13,2.0,2.0,11.28,31.0,848.3,0.0,33.8,1.83,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=4, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,4,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:05:30,40.542751,-112.012848,1467.7,13.69,17.62,13.5,57.33,1.0,2.0,11.28,31.0,848.3,0.0,36.5,1.83,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=5, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,5,9,TRX01,Good,< 12.00,< 2.00
2023-06-01 09:06:30,40.542751,-112.012848,1467.6,13.7,17.59,13.43,57.47,3.0,2.0,11.28,31.0,848.2,0.0,32.7,1.83,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=6, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,6,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:07:30,40.542751,-112.012848,1467.6,13.7,17.56,13.33,58.14,1.0,2.0,11.28,31.0,848.5,0.0,33.2,1.83,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=7, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,7,9,TRX01,Good,< 12.00,< 2.00
2023-06-01 09:08:30,40.542755,-112.012848,1467.5,13.7,17.59,13.16,58.08,2.0,2.0,11.28,31.0,848.3,0.0,34.6,1.83,30.2,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=8, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,8,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:09:30,40.542755,-112.012848,1467.5,13.7,17.56,13.13,58.18,2.0,2.0,11.28,31.0,848.4,0.0,28.3,1.83,30.1,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=9, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,9,9,TRX01,Good,< 12.00,2.00 - 4.00
2023-06-01 09:10:30,40.542755,-112.012848,1467.4,13.68,17.51,13.26,56.96,1.0,2.0,11.22,30.0,848.5,0.0,34.3,1.83,30.1,805.2,0,0,"time.struct_time(tm_year=2023, tm_mon=6, tm_mday=1, tm_hour=9, tm_min=10, tm_sec=30, tm_wday=3, tm_yday=152, tm_isdst=-1)",2023-06-01,2023,6,152,1,10,9,TRX01,Good,< 12.00,< 2.00
